HHID,tot_local_seed,tot_improved_seed,tot_manure,tot_compost,tot_fert_dap,tot_fert_urea,tot_fert_nps,tot_fert_lime,tot_fert_blended,total_value_hh,hhi_hh,number_of_crops,cei_hh,bp_hh,season_str,IRRIGATED_HH,merge_irrigation,Qn_9_9,post_action_taken,pre_action_taken,post_number_responded,pre_number_responded,number_of_shocks,merge_shock,experienced_shock,post_action_taken_nomissing,pre_action_taken_nomissing,number_of_soil_types,farm_area,total_owned_area,proportion_owned_area,plot_dist_avg,soil_fertility_num,soil_fertility_avg,soil_slope_avg,soil_erosion_avg,soil_fertility_wgt_avg,soil_slope_wgt_avg,soil_erosion_wgt_avg,merge_soil,Qn_0_1,Qn_1_1,Qn_1_2,Qn_1_3,Qn_1_4,Qn_1_5a,skip_meal_12mo,improved_stove,number_of_parcels,own_pump,ag_ins,other_income,electricity,latitude,longitude,elevation,kebele_for_survey_match,merge_wide,dist_to_ext_service,dist_to_vet,dist_to_grazing,dist_to_output_market,dist_to_input_market,dist_to_weekly_market,dist_to_daily_market,dist_to_all_weather_road,merge_comm,liv_total_value_hh,liv_hhi_hh,number_of_liv_types,sold_livestock_12mo,merge_liv,hh_head_age,hh_head_educ,hh_spouse_educ,highest_educ,merge_i_ii,number_of_farm_equipment,tot_farm_equipment_value,merge_equipment,gifts_transfers,assistance_govt_nongovt,tot_other_income,merge_other_income,elec_use_kwh_lastmonth,merge_elec,number_of_appliances,tot_app_value,merge_appliance,river_dist,lake_dist,dist_to_water_source,merge_water_dist,soil_ph,merge_ph,group,kebele,acc,kebele_for_shp_match,merge_sites,kebele_id,pop_dens_5x5,merge_pop_dens,koppen_zone,merge_koppen
601,30,62,200,0,100,100,0,0,0,48500,.375,3,.63092977,2,Meher,1,matched (3),Meher,,,0,0,1,matched (3),1,0,0,1,2,2,1,20.333334,1,1,1,2,1,1,2,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Golbe,SHelede,0,1,3,,0,0,1,7.9914541,39.012894,1677.9,Golbe,matched (3),20,90,30,40,40,40,,,matched (3),34000,.33333337,3,0,matched (3),55,,2,5,matched (3),3,2860,matched (3),,,0,matched (3),0,matched (3),1,0,matched (3),430.66608,2673.3169,430.66608,matched (3),6.8000002,matched (3),Treatment,Golbe,1,Golbe,matched (3),12,121.07857,matched (3),Temp. Dry Winter Warm Summer,matched (3)
601,50,50,80,0,40,40,0,0,0,35000,.55555558,2,.45914793,1.5,Dry,1,matched (3),Dry,,,0,0,2,matched (3),1,0,0,1,2,2,1,20.333334,1,1,1,2,1,1,2,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Golbe,SHelede,0,1,3,,0,0,1,7.9914541,39.012894,1677.9,Golbe,matched (3),20,90,30,40,40,40,,,matched (3),34000,.33333337,3,0,matched (3),55,,2,5,matched (3),3,2860,matched (3),,,0,matched (3),0,matched (3),1,0,matched (3),430.66608,2673.3169,430.66608,matched (3),6.8000002,matched (3),Treatment,Golbe,1,Golbe,matched (3),12,121.07857,matched (3),Temp. Dry Winter Warm Summer,matched (3)
602,30,100,155,0,90,65,0,0,0,118000,.5061729,3,.51500458,1.5,Meher,0,matched (3),Meher,,,0,0,1,matched (3),1,0,0,1,2.25,2.25,1,25,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,SHelede,0,1,3,,0,0,1,7.9915748,39.012714,1678.6,Shelede G,matched (3),,,,,,,,,matched (3),45000,.33333337,3,0,matched (3),60,3,4,4,matched (3),5,3400,matched (3),,,0,matched (3),0,matched (3),1,0,matched (3),451.59915,2686.1855,451.59915,matched (3),6.8000002,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,121.07857,matched (3),Temp. Dry Winter Warm Summer,matched (3)
603,0,5,50,0,25,25,0,0,0,45000,1,1,0,1,Dry,1,matched (3),Dry,,,0,0,2,matched (3),1,0,0,1,2,2,1,20,1,1,1,2,1,1,2,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,SHelede,0,1,2,,0,0,1,7.9917784,39.012318,1678.6,Shelede G,matched (3),,,,,,,,,matched (3),45000,.5,2,0,matched (3),35,6,3,4,matched (3),4,2851,matched (3),,,0,matched (3),0,matched (3),1,0,matched (3),496.68463,2717.2524,496.68463,matched (3),6.8000002,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,121.07857,matched (3),Trop. Savan. (Aw),matched (3)
603,0,150,150,0,75,75,0,0,0,117500,.5,2,.5,2,Meher,1,matched (3),Meher,,,0,0,1,matched (3),1,0,0,1,2,2,1,20,1,1,1,2,1,1,2,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,SHelede,0,1,2,,0,0,1,7.9917784,39.012318,1678.6,Shelede G,matched (3),,,,,,,,,matched (3),45000,.5,2,0,matched (3),35,6,3,4,matched (3),4,2851,matched (3),,,0,matched (3),0,matched (3),1,0,matched (3),496.68463,2717.2524,496.68463,matched (3),6.8000002,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,121.07857,matched (3),Trop. Savan. (Aw),matched (3)
604,,,,,,,,,,,1,1,0,1,Belg,1,matched (3),,,,,,,master only (1),0,0,0,1,2.25,2.25,1,35.833332,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede,0,1,6,,1,0,1,7.9908428,39.014862,1680.2,Shelede G,matched (3),,,,,,,,,matched (3),35000,1,1,1,matched (3),45,2,,2,matched (3),6,1630,matched (3),,,0,matched (3),0,matched (3),1,13000,matched (3),219.07205,2509.3342,219.07205,matched (3),6.9000001,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
604,420,15,332,0,262,75,0,0,0,152800,.25925925,6,.73535436,2.25,Meher,1,matched (3),,,,,,,master only (1),0,0,0,1,2.25,2.25,1,35.833332,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede,0,1,6,,1,0,1,7.9908428,39.014862,1680.2,Shelede G,matched (3),,,,,,,,,matched (3),35000,1,1,1,matched (3),45,2,,2,matched (3),6,1630,matched (3),,,0,matched (3),0,matched (3),1,13000,matched (3),219.07205,2509.3342,219.07205,matched (3),6.9000001,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
605,25,6,0,0,100,100,0,0,0,26250,.55555558,2,.45914793,1.5,Meher,1,matched (3),Meher,,,0,0,2,matched (3),1,0,0,1,.875,.875,1,20.5,2,2,1.25,1.5,2,1.1428572,1.5714285,matched (3),Dry,Amhara,South Gonder,Dera(Andega),Tana Dinbiso,Andega,0,0,2,1,0,1,1,11.835235,37.543148,1823.6,Tana Dinbiso,matched (3),5,5,20,,,120,,,matched (3),90000,.27777779,4,0,matched (3),13,2,,2,matched (3),14,4750,matched (3),0,0,55000,matched (3),,matched (3),2,800,matched (3),5457.0283,3020.4133,3020.4133,matched (3),6.1999998,matched (3),,,1,,master only (1),24,152.6915,matched (3),Trop. Savan. (Aw),matched (3)
605,365,0,0,0,75,150,0,0,0,48300,.55555558,2,.45914793,1.5,Dry,1,matched (3),Dry,,,0,0,1,matched (3),1,0,0,1,.875,.875,1,20.5,2,2,1.25,1.5,2,1.1428572,1.5714285,matched (3),Dry,Amhara,South Gonder,Dera(Andega),Tana Dinbiso,Andega,0,0,2,1,0,1,1,11.835235,37.543148,1823.6,Tana Dinbiso,matched (3),5,5,20,,,120,,,matched (3),90000,.27777779,4,0,matched (3),13,2,,2,matched (3),14,4750,matched (3),0,0,55000,matched (3),,matched (3),2,800,matched (3),5457.0283,3020.4133,3020.4133,matched (3),6.1999998,matched (3),,,1,,master only (1),24,152.6915,matched (3),Trop. Savan. (Aw),matched (3)
606,25,6,0,0,150,100,0,0,0,,.55555558,2,.45914793,1.5,Meher,1,matched (3),Meher,,,0,0,1,matched (3),1,0,0,1,.875,.875,1,23.6,2,2,1.2,1.4,2,1.1428572,1.4285715,matched (3),Dry,Amhara,South Gonder,Dera(Andega),Tana Dinbiso,Andega,0,0,4,0,0,1,1,11.834587,37.543228,1812.7,Tana Dinbiso,matched (3),5,5,20,,,120,,,matched (3),111000,.31944445,5,0,matched (3),48,2,2,2,matched (3),12,4070,matched (3),0,0,40000,matched (3),,matched (3),1,1300,matched (3),5503.7656,3056.2891,3056.2891,matched (3),6.1999998,matched (3),,,1,,master only (1),24,152.6915,matched (3),Trop. Savan. (Aw),matched (3)
606,385,0,0,0,200,200,0,0,0,79000,.50000006,3,.52646005,1.5,Dry,1,matched (3),Dry,,,0,0,2,matched (3),1,0,0,1,.875,.875,1,23.6,2,2,1.2,1.4,2,1.1428572,1.4285715,matched (3),Dry,Amhara,South Gonder,Dera(Andega),Tana Dinbiso,Andega,0,0,4,0,0,1,1,11.834587,37.543228,1812.7,Tana Dinbiso,matched (3),5,5,20,,,120,,,matched (3),111000,.31944445,5,0,matched (3),48,2,2,2,matched (3),12,4070,matched (3),0,0,40000,matched (3),,matched (3),1,1300,matched (3),5503.7656,3056.2891,3056.2891,matched (3),6.1999998,matched (3),,,1,,master only (1),24,152.6915,matched (3),Trop. Savan. (Aw),matched (3)
607,90,6,0,0,250,300,0,0,0,38250,.26530614,4,.7313295,3.4999998,Meher,1,matched (3),Meher,,,0,0,3,matched (3),1,0,0,1,1.125,1.125,1,15,2,1.6666666,1,1,1.6666666,1,1,matched (3),Dry,Amhara,South Gonder,Dera(Andega),Tana Dinbiso,Andega,0,0,3,0,0,1,1,11.83448,37.542072,1812.4,Tana Dinbiso,matched (3),5,5,20,,,120,,,matched (3),144000,.29012346,5,0,matched (3),4,,,2,matched (3),14,4370,matched (3),0,0,42000,matched (3),,matched (3),1,2000,matched (3),5411.0513,2950.165,2950.165,matched (3),6.1999998,matched (3),,,1,,master only (1),24,152.6915,matched (3),Trop. Savan. (Aw),matched (3)
607,20,0,0,0,35,40,0,0,0,,.5,2,.5,2,Dry,1,matched (3),,,,,,,master only (1),0,0,0,1,1.125,1.125,1,15,2,1.6666666,1,1,1.6666666,1,1,matched (3),Dry,Amhara,South Gonder,Dera(Andega),Tana Dinbiso,Andega,0,0,3,0,0,1,1,11.83448,37.542072,1812.4,Tana Dinbiso,matched (3),5,5,20,,,120,,,matched (3),144000,.29012346,5,0,matched (3),4,,,2,matched (3),14,4370,matched (3),0,0,42000,matched (3),,matched (3),1,2000,matched (3),5411.0513,2950.165,2950.165,matched (3),6.1999998,matched (3),,,1,,master only (1),24,152.6915,matched (3),Trop. Savan. (Aw),matched (3)
608,40,6,0,0,150,150,0,0,0,,.33333337,3,.66666669,3,Meher,0,matched (3),Meher,,,0,0,1,matched (3),1,0,0,1,1.25,1.25,1,12,2,2,1.4,1,2,1.4,1,matched (3),Dry,Amhara,South Gonder,Dera(Andega),Tana Dinbiso,Andega,0,0,1,0,0,1,1,11.834755,37.541744,1809.2,Tana Dinbiso,matched (3),5,5,20,,,120,,,matched (3),53500,.20000002,5,0,matched (3),12,2,,2,matched (3),12,18800,matched (3),0,0,55000,matched (3),,matched (3),1,0,matched (3),5365.6128,2906.7605,2906.7605,matched (3),6.1999998,matched (3),,,1,,master only (1),24,152.6915,matched (3),Trop. Savan. (Aw),matched (3)
608,325,0,0,0,100,200,0,0,0,73400,.5,2,.5,2,Dry,0,matched (3),Dry,,,0,0,2,matched (3),1,0,0,1,1.25,1.25,1,12,2,2,1.4,1,2,1.4,1,matched (3),Dry,Amhara,South Gonder,Dera(Andega),Tana Dinbiso,Andega,0,0,1,0,0,1,1,11.834755,37.541744,1809.2,Tana Dinbiso,matched (3),5,5,20,,,120,,,matched (3),53500,.20000002,5,0,matched (3),12,2,,2,matched (3),12,18800,matched (3),0,0,55000,matched (3),,matched (3),1,0,matched (3),5365.6128,2906.7605,2906.7605,matched (3),6.1999998,matched (3),,,1,,master only (1),24,152.6915,matched (3),Trop. Savan. (Aw),matched (3)
609,0,50,50,0,25,25,0,0,0,9000,1,1,0,1,Dry,1,matched (3),Dry,,,0,0,2,matched (3),1,0,0,1,1.5,1.5,1,25,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,SHelede,1,1,3,,0,0,1,7.9890466,39.013481,1676,Shelede G,matched (3),,,,,,,,,matched (3),75000,.55555558,2,0,matched (3),18,3,2,4,matched (3),4,2960,matched (3),,,0,matched (3),0,matched (3),2,0,matched (3),329.34647,2723.1743,329.34647,matched (3),6.9000001,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
609,0,110,150,0,75,75,0,0,0,63000,.33333337,3,.66666669,3,Meher,1,matched (3),Meher,,,0,0,1,matched (3),1,0,0,1,1.5,1.5,1,25,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,SHelede,1,1,3,,0,0,1,7.9890466,39.013481,1676,Shelede G,matched (3),,,,,,,,,matched (3),75000,.55555558,2,0,matched (3),18,3,2,4,matched (3),4,2960,matched (3),,,0,matched (3),0,matched (3),2,0,matched (3),329.34647,2723.1743,329.34647,matched (3),6.9000001,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
610,0,32,25,0,15,10,0,0,0,16500,.55555558,2,.45914793,1.5,Meher,1,matched (3),Meher,,,0,0,1,matched (3),1,0,0,1,1.25,1.25,1,8.333333,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,SHelede,0,1,3,,0,0,1,7.9889336,39.013981,1679.7,Shelede G,matched (3),,,,,,,,,matched (3),55000,.55555558,2,0,matched (3),45,,2,2,matched (3),3,2201,matched (3),,,0,matched (3),0,matched (3),1,0,matched (3),279.52234,2681.4102,279.52234,matched (3),6.9000001,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
610,20,0,40,0,20,20,0,0,0,18000,1,1,0,1,Dry,1,matched (3),Dry,,,0,0,2,matched (3),1,0,0,1,1.25,1.25,1,8.333333,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,SHelede,0,1,3,,0,0,1,7.9889336,39.013981,1679.7,Shelede G,matched (3),,,,,,,,,matched (3),55000,.55555558,2,0,matched (3),45,,2,2,matched (3),3,2201,matched (3),,,0,matched (3),0,matched (3),1,0,matched (3),279.52234,2681.4102,279.52234,matched (3),6.9000001,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
611,0,50,50,0,25,25,0,0,0,9000,1,1,0,1,Dry,1,matched (3),Dry,,,0,0,2,matched (3),1,0,0,1,1.5,1.5,1,22.5,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,SHelede,1,1,2,,0,0,1,7.9899979,39.014439,1680.6,Shelede G,matched (3),,,,,,,,,matched (3),,,,,master only (1),14,4,4,4,matched (3),3,2780,matched (3),,,0,matched (3),0,matched (3),1,3000,matched (3),262.86011,2588.198,262.86011,matched (3),6.9000001,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
611,0,70,100,0,50,50,0,0,0,30000,.55555558,2,.45914793,1.5,Meher,1,matched (3),Meher,,,0,0,1,matched (3),1,0,0,1,1.5,1.5,1,22.5,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,SHelede,1,1,2,,0,0,1,7.9899979,39.014439,1680.6,Shelede G,matched (3),,,,,,,,,matched (3),,,,,master only (1),14,4,4,4,matched (3),3,2780,matched (3),,,0,matched (3),0,matched (3),1,3000,matched (3),262.86011,2588.198,262.86011,matched (3),6.9000001,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
613,155,0,0,0,150,150,0,0,0,65800,.5,2,.5,2,Meher,0,matched (3),Meher,,,0,0,3,matched (3),1,0,0,1,1.25,1.25,1,26.666666,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Special zone,Akaki,Kombolcha,Kombolcha,0,0,3,,0,0,0,8.7238083,38.811844,1942.9,Kombolcha,matched (3),30,,,,,,,,matched (3),32000,.5,2,0,matched (3),64,,2,2,matched (3),4,2530,matched (3),,,0,matched (3),,matched (3),3,3500,matched (3),12573.29,12575.11,12573.29,matched (3),7,matched (3),Control (Non),Kombolcha,0,Kombolcha,matched (3),19,60.417004,matched (3),Temp. Dry Winter Warm Summer,matched (3)
614,300,0,0,0,100,100,0,0,0,120000,1,1,0,1,Meher,0,matched (3),Meher,,,0,0,2,matched (3),1,0,0,1,1.5,1.5,1,5,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Special zone,Akaki,Kombolcha,Kombolcha,0,1,2,,0,0,1,8.7230959,38.81163,1956.3,Kombolcha,matched (3),30,,,,,,,,matched (3),,,,,master only (1),2,,,2,matched (3),5,3350,matched (3),,,,master only (1),,matched (3),1,3000,matched (3),12494.695,12614.428,12494.695,matched (3),6.8000002,matched (3),Control (Non),Kombolcha,0,Kombolcha,matched (3),19,60.417004,matched (3),Temp. Dry Winter Warm Summer,matched (3)
615,0,30,25,0,25,25,0,0,0,0,1,1,0,1,Dry,1,matched (3),Dry,,,0,0,2,matched (3),1,0,0,1,.55000001,.30000001,.54545456,11.666667,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede G,0,1,3,,0,0,1,7.9917932,39.012177,1708.6,Shelede G,matched (3),,,,,,,,,matched (3),55000,.76000005,3,0,matched (3),25,2,2,4,matched (3),3,2040,matched (3),,,0,matched (3),,matched (3),1,250,matched (3),511.34528,2730.5381,511.34528,matched (3),6.8000002,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,121.07857,matched (3),Trop. Savan. (Aw),matched (3)
615,75,15,0,0,50,35,0,0,0,30500,.35537189,3,.64753783,2.2,Meher,1,matched (3),Meher,,,0,0,1,matched (3),1,0,0,1,.55000001,.30000001,.54545456,11.666667,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede G,0,1,3,,0,0,1,7.9917932,39.012177,1708.6,Shelede G,matched (3),,,,,,,,,matched (3),55000,.76000005,3,0,matched (3),25,2,2,4,matched (3),3,2040,matched (3),,,0,matched (3),,matched (3),1,250,matched (3),511.34528,2730.5381,511.34528,matched (3),6.8000002,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,121.07857,matched (3),Trop. Savan. (Aw),matched (3)
616,0,50,0,0,50,0,0,0,0,0,1,1,0,1,Dry,1,matched (3),Dry,,,0,0,2,matched (3),1,0,0,1,1.4,1.4,1,15.25,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede,0,0,4,,0,0,0,7.9890165,39.01318,1689.4,Shelede G,matched (3),,,,,,,,,matched (3),26500,.625,2,0,matched (3),77,2,5,5,matched (3),2,1500,matched (3),,,0,matched (3),,matched (3),1,1500,matched (3),354.31787,2752.9341,354.31787,matched (3),6.5999999,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
616,170,0,0,0,25,0,0,0,0,51200,.5,2,.5,2,Meher,1,matched (3),Meher,,,0,0,1,matched (3),1,0,0,1,1.4,1.4,1,15.25,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede,0,0,4,,0,0,0,7.9890165,39.01318,1689.4,Shelede G,matched (3),,,,,,,,,matched (3),26500,.625,2,0,matched (3),77,2,5,5,matched (3),2,1500,matched (3),,,0,matched (3),,matched (3),1,1500,matched (3),354.31787,2752.9341,354.31787,matched (3),6.5999999,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
617,15,100,0,0,50,0,0,0,0,111600,.33333337,3,.66666669,3,Meher,1,matched (3),Meher,,,0,0,1,matched (3),1,0,0,1,.89999998,.75,.83333337,45,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede G,0,1,4,,0,0,1,7.9896197,39.012917,1693.1,Shelede G,matched (3),,,,,,,,,matched (3),30000,1,1,0,matched (3),,,,2,matched (3),4,2300,matched (3),,,0,matched (3),,matched (3),1,0,matched (3),413.66443,2749.4192,413.66443,matched (3),6.5999999,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
617,0,30,0,0,25,25,0,0,0,19800,1,1,0,1,Dry,1,matched (3),,,,,,,master only (1),0,0,0,1,.89999998,.75,.83333337,45,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede G,0,1,4,,0,0,1,7.9896197,39.012917,1693.1,Shelede G,matched (3),,,,,,,,,matched (3),30000,1,1,0,matched (3),,,,2,matched (3),4,2300,matched (3),,,0,matched (3),,matched (3),1,0,matched (3),413.66443,2749.4192,413.66443,matched (3),6.5999999,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
618,10,0,5,0,5,0,0,0,0,15000,1,1,0,1,Dry,1,matched (3),,,,,,,master only (1),0,0,0,1,1.75,1.75,1,25,2,1.3333334,1,1,1.4285715,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede,1,1,6,,0,0,1,7.9883561,39.013203,1661.6,Shelede G,matched (3),,,,,,,,,matched (3),35000,.27777779,4,1,matched (3),12,2,4,2,matched (3),7,1195,matched (3),,,0,matched (3),0,matched (3),1,0,matched (3),321.88458,2781.8462,321.88458,matched (3),6.5999999,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
618,111,12,140,0,140,0,0,0,0,36500,.22222224,5,.77577907,3,Meher,1,matched (3),,,,,,,master only (1),0,0,0,1,1.75,1.75,1,25,2,1.3333334,1,1,1.4285715,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede,1,1,6,,0,0,1,7.9883561,39.013203,1661.6,Shelede G,matched (3),,,,,,,,,matched (3),35000,.27777779,4,1,matched (3),12,2,4,2,matched (3),7,1195,matched (3),,,0,matched (3),0,matched (3),1,0,matched (3),321.88458,2781.8462,321.88458,matched (3),6.5999999,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
619,0,40,53,0,53,0,0,0,0,9000,.5,2,.5,2,Meher,1,matched (3),,,,,,,master only (1),0,0,0,1,1.75,1.75,1,28.75,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede,1,0,4,,0,0,1,7.9878302,39.013523,1688.7,Shelede G,matched (3),,,,,,,,,matched (3),30000,1,1,0,matched (3),36,,4,5,matched (3),4,600,matched (3),,,0,matched (3),0,matched (3),2,5000,matched (3),275.23712,2776.4622,275.23712,matched (3),6.6999998,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
619,12,0,0,0,0,0,0,0,0,0,1,1,0,1,Dry,1,matched (3),,,,,,,master only (1),0,0,0,1,1.75,1.75,1,28.75,1,1,1,1,1,1,1,matched (3),Dry,Oromia,Arsi,Zeway Dugda,Shelede G,Shelede,1,0,4,,0,0,1,7.9878302,39.013523,1688.7,Shelede G,matched (3),,,,,,,,,matched (3),30000,1,1,0,matched (3),36,,4,5,matched (3),4,600,matched (3),,,0,matched (3),0,matched (3),2,5000,matched (3),275.23712,2776.4622,275.23712,matched (3),6.6999998,matched (3),Control(ACC),Shelede G,1,Shelede G,matched (3),22,118.8585,matched (3),Temp. Dry Winter Warm Summer,matched (3)
620,100,6,0,0,200,200,0,0,0,44000,.55555558,2,.45914793,1.5,Meher,1,matched (3),Meher,,,0,0,2,matched (3),1,0,0,1,1.5,1.5,1,10,2,1.75,1.25,1,1.8333334,1.3333334,1,matched (3),Dry,Amhara,South Gonder,Dera(Andega),Jigna,Jigna,0,0,3,1,0,1,1,11.818316,37.634453,1788.6,Jigna,matched (3),10,5,40,5,10,6,,5,matched (3),23000,1,1,0,matched (3),,,,2,matched (3),11,33400,matched (3),0,0,120000,matched (3),,matched (3),2,2000,matched (3),14409.188,12619.452,12619.452,matched (3),7,matched (3),Control (ACC),Jigna,1,Jigna,matched (3),18,316.4252,matched (3),Trop. Savan. (Aw),matched (3)
620,370,0,0,0,125,125,0,0,0,48300,.50000006,3,.52646005,1.5,Dry,1,matched (3),Dry,,,0,0,1,matched (3),1,0,0,1,1.5,1.5,1,10,2,1.75,1.25,1,1.8333334,1.3333334,1,matched (3),Dry,Amhara,South Gonder,Dera(Andega),Jigna,Jigna,0,0,3,1,0,1,1,11.818316,37.634453,1788.6,Jigna,matched (3),10,5,40,5,10,6,,5,matched (3),23000,1,1,0,matched (3),,,,2,matched (3),11,33400,matched (3),0,0,120000,matched (3),,matched (3),2,2000,matched (3),14409.188,12619.452,12619.452,matched (3),7,matched (3),Control (ACC),Jigna,1,Jigna,matched (3),18,316.4252,matched (3),Trop. Savan. (Aw),matched (3)
621,150,0,0,0,150,150,0,0,0,48000,1,1,0,1,Meher,1,matched (3),Meher,,,0,0,2,matched (3),1,0,0,1,1.25,1.25,1,8.333333,1,1,1,1,1,1,1,matched (3),Dry,Amhara,South Gonder,Dera(Andega),Jigna,Jigna,0,0,3,1,0,1,1,11.819946,37.636166,1793.6,Jigna,matched (3),10,5,40,5,10,6,,5,matched (3),41500,.99971437,4,0,matched (3),,,,2,matched (3),12,29200,matched (3),0,0,90000,matched (3),,matched (3),2,3000,matched (3),14415.194,12745.208,12745.208,matched (3),7,matched (3),Control (ACC),Jigna,1,Jigna,matched (3),18,316.4252,matched (3),Trop. Savan. (Aw),matched (3)
621,340,0,0,0,200,200,0,0,0,171800,.36000001,3,.64015317,2.5,Dry,1,matched (3),Dry,,,0,0,1,matched (3),1,0,0,1,1.25,1.25,1,8.333333,1,1,1,1,1,1,1,matched (3),Dry,Amhara,South Gonder,Dera(Andega),Jigna,Jigna,0,0,3,1,0,1,1,11.819946,37.636166,1793.6,Jigna,matched (3),10,5,40,5,10,6,,5,matched (3),41500,.99971437,4,0,matched (3),,,,2,matched (3),12,29200,matched (3),0,0,90000,matched (3),,matched (3),2,3000,matched (3),14415.194,12745.208,12745.208,matched (3),7,matched (3),Control (ACC),Jigna,1,Jigna,matched (3),18,316.4252,matched (3),Trop. Savan. (Aw),matched (3)
622,175,5,0,0,200,225,0,0,0,85000,.375,3,.63092977,2,Meher,1,matched (3),Meher,,,0,0,2,matched (3),1,0,0,1,1.5,1,.66666669,10,2,2,1,1,2,1,1,matched (3),Dry,Amhara,South Gonder,Dera(Andega),Jigna,Jigna,0,0,3,1,0,1,1,11.81935,37.638306,1796.9,Jigna,matched (3),10,5,40,5,10,6,,5,matched (3),95500,.32231408,4,0,matched (3),62,2,,6,matched (3),12,8500,matched (3),0,0,190000,matched (3),0,matched (3),2,8000,matched (3),14622.763,12977.694,12977.694,matched (3),7.0999999,matched (3),Control (ACC),Jigna,1,Jigna,matched (3),18,316.4252,matched (3),Trop. Savan. (Aw),matched (3)
